Gladen99#1926,#  AAECAf0GBvIF4KwCoM4C+NACl9MC2OcCDNsGtgfECMwIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA== #  #,#  AAECAf0ECMkDxQTsB6G3AuTCAqDOApvTAqPrAgtNwAGrBKO2Ate2AsHBAt/EApbHAtXhAtfhApbkAgA= #  #,#  AAECAa0GHgmXApwCoQTlBO0F9geNCKUJ0grTCtcK8gz7DJK0AoK1AoO7ArW7Arq7Ati7Auq/AtHBAtLBAtjBAtnBAr7IAvDPAujQApDTAsvmAgAA #  #,#  AAECAZICCsQGrqsCvq4CobcC4LsClL0C5MICmNICmdMC29MCCkBf5Ai0uwLLvALPvALdvgKgzQKHzgKe0gIA #  #
ReneKuroi#1543,AAECAf0GApG8ApziAg4w9wSoBfIFzgfCCLSsAry2ApfBApvLAvfNAqbOAvLQAvvTAgA=,AAECAQcCrwSRvAIOHLACkQP/A44FqAXUBe4G5wfvB4KwAoiwAq/CAvvTAgA=,AAECAZ8FBK8EkbwCucECt+kCDacFqAXUBfUFrwfZB7EI2a4CuMcC48sC+NIC+9MC1uUCAA==,AAECAf0EAqsEotMCDnG7ApUD5gSWBewFo7YC17YC67oCh70CwcECmMQCj9MC+9MCAA==
Ikki#1896,"### KappaHD # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 1x (2) Mark of the Wild # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Crypt Lord # 2x (3) Savage Roar # 1x (3) Southsea Captain # 1x (5) Bittertide Hydra # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICBNUBqAWRvAKvwgIN9wPmBeUHwasCtrMCzbsChsEC5MIC68ICm80CkdAC+9MCi+UCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Bo may dam' mom` # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Counterfeit Coin # 2x (0) Shadowstep # 1x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 1x (3) Sonya Shadowdancer # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwSRvALrwgLP4QKc4gIMtAHtAqgF1AXdCJK2AvW7AoHCApvLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Chan chinh' # Class: Hunter # Format: Standard # Year of the Mammoth # # 2x (1) Alleycat # 2x (1) Candleshot # 2x (1) Dire Mole # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (2) Crackling Razormaw # 2x (3) Animal Companion # 2x (3) Eaglehorn Bow # 2x (3) Kill Command # 2x (3) Southsea Captain # 2x (4) Houndmaster # 2x (4) Spellbreaker # 2x (5) Bittertide Hydra # 1x (5) Leeroy Jenkins # 2x (5) Tundra Rhino # 2x (7) Corridor Creeper #  AAECAR8CrwSRvAIOqAK1A6gFuwXUBfIF6wf+DOq7Aq/CAo7DAvvTAuHjAovlAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Aggro # Class: Paladin # Format: Standard # Year of the Mammoth # # 1x (1) Grimscale Chum # 2x (1) Murloc Tidecaller # 1x (1) Patches the Pirate # 2x (1) Righteous Protector # 2x (1) Southsea Deckhand # 2x (1) Vilefin Inquisitor # 1x (2) Hydrologist # 2x (2) Knife Juggler # 2x (2) Rockpool Hunter # 2x (3) Divine Favor # 2x (3) Murloc Warleader # 2x (3) Rallying Blade # 2x (3) Southsea Captain # 2x (4) Call to Arms # 2x (4) Gentle Megasaur # 1x (6) Sunkeeper Tarim # 2x (7) Corridor Creeper #  AAECAZ8FBJG8AtO8ArPBArnBAg3bA6cFqAXUBacIsQjTqgLZrgKdwgKxwgLjywL40gL70wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Bacon#1716,"### ANZ 1 # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Crypt Lord # 2x (3) Savage Roar # 1x (3) Southsea Captain # 1x (3) Vicious Fledgling # 1x (5) Cobalt Scalebane # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICBKgFkbwCn8ICyssCDfcD5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### ANZ 2 # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (4) Elven Minstrel # 1x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwSRvALKwwKbywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### ANZ 3 # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Northshire Cleric # 1x (1) Patches the Pirate # 1x (2) Prince Keleseth # 2x (3) Kabal Talonpriest # 2x (3) Southsea Captain # 2x (3) Tar Creeper # 1x (3) Twilight Acolyte # 2x (4) Duskbreaker # 2x (4) Twilight Drake # 2x (5) Cobalt Scalebane # 2x (5) Drakonid Operative # 1x (5) Kabal Songstealer # 2x (6) Spiteful Summoner # 2x (7) Bonemare # 2x (7) Corridor Creeper # 2x (8) Free From Amber # 2x (10) Mind Control #  AAECAa0GBJG8AuG/ApziAvzqAg0IqAWNCPIMursC8LsCysMCmcgCyssCps4C+9MCy+YC1+sCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### ANZ 4 # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Grimscale Chum # 2x (1) Murloc Tidecaller # 2x (1) Righteous Protector # 2x (1) Vilefin Inquisitor # 2x (2) Golakka Crawler # 2x (2) Knife Juggler # 2x (2) Rockpool Hunter # 2x (3) Divine Favor # 2x (3) Murloc Warleader # 2x (3) Rallying Blade # 2x (3) Unidentified Maul # 2x (4) Call to Arms # 2x (4) Gentle Megasaur # 1x (6) Spikeridged Steed # 1x (6) Sunkeeper Tarim # 2x (7) Corridor Creeper #  AAECAZ8FArnBAojHAg7bA6cFpwixCNOqAtmuAtO8Ap3CArHCAuTCAuPLAvjSAvvTAtblAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Vyy#1452,AAECAf0EBKO2AqG3Aq/CAqLTAg1xuwKVA+YElgXsBde2Atm7Aoe9AsHBApjEAo/TAvvTAgA= #,AAECAQcCyAORvAIOHLACkQP/A44FqAXUBe4G5wfvB4KwAoiwAq/CAvvTAgA= #,AAECAf0GBjDyBZ0Nn8IC980Cl9MCDPcEzgfCCPYIvLYCx7sCybsCps4Cp84C8dAC8tAC+9MCAA== #,AAECAa0GAuG/AvzqAg4IjQjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA= #
Sudaka#1319,"### Custom Hunter (v1.0) # Class: Hunter # Format: Standard # Year of the Mammoth # # 2x (1) Alleycat # 2x (1) Candleshot # 2x (1) Dire Mole # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (2) Crackling Razormaw # 2x (2) Dire Wolf Alpha # 2x (2) Golakka Crawler # 2x (3) Animal Companion # 2x (3) Eaglehorn Bow # 2x (3) Kill Command # 2x (3) Southsea Captain # 2x (4) Houndmaster # 2x (5) Bittertide Hydra # 1x (5) Leeroy Jenkins # 2x (7) Corridor Creeper #  AAECAR8CrwSRvAIOqAK1A6gF1AXZB+sH/gzquwKvwgLkwgKOwwL70wLh4wKL5QIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Custom Priest (v1.0) (v2 # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Northshire Cleric # 1x (1) Patches the Pirate # 1x (2) Prince Keleseth # 2x (3) Kabal Talonpriest # 2x (3) Southsea Captain # 2x (3) Tar Creeper # 2x (3) Twilight Acolyte # 2x (4) Duskbreaker # 2x (4) Twilight Drake # 2x (5) Cobalt Scalebane # 2x (5) Drakonid Operative # 1x (5) Kabal Songstealer # 2x (6) Spiteful Summoner # 2x (7) Bonemare # 2x (7) Corridor Creeper # 2x (8) Free From Amber # 1x (10) Mind Control #  AAECAa0GBAiRvALhvwKc4gINqAWNCPIMursC8LsCysMCmcgCyssCps4C+9MCy+YC/OoC1+sCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Paladin (v1.0) (v1.0) (v # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Righteous Protector # 2x (1) Southsea Deckhand # 1x (2) Prince Keleseth # 1x (3) Aldor Peacekeeper # 1x (3) Rallying Blade # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (3) Unidentified Maul # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 2x (6) Spikeridged Steed # 2x (6) Spiteful Summoner # 1x (6) Sunkeeper Tarim # 1x (6) Val'anyr # 2x (7) Bonemare # 2x (7) Corridor Creeper # 1x (8) Dinosize #  AAECAZ8FCI8J2a4CkbwCqsECucECysMCnOICt+kCC6gF1AXrwgKIxwKbywLKywLjywKmzgL70wLW5QLX6wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Custom Rogue (v1.1) # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 1x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 1x (3) Shaku, the Collector # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwTUBZG8Asm/ApziAgy0Ae0CqAXdCJK2AoHCAuvCAsrDAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
eloise#1337,AAECAf0ECMUE7Af7DKG3AsHBAqDOApvTAqPrAgtNwAHJA6O2AsrDAt/EApbHAtvTAtXhAtfhApbkAgA=,AAECAf0GCO0F8gXMCOCsAqDOAojSApfTAtjnAgvbBrYHxAibwgLexALfxALnywLy0AL40AL85QLo5wIA,AAECAa0GHgn7AZcCnAKhBOUE7QWkB/YHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cECysMCvsgC8M8C6NACkNMCn+sCAAA=,AAECAZICBsQGrqsC4LsClL0CmdMC29MCDEBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA
Shodda#1997,AAECAZ/HAh4J+wGXApwCoQTlBO0FpAf2B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAtnBAsrDAr7IAvDPAujQApDTAp/rAgAA,AAECAcn1AgjyBcwI4KwCoM4C+NACl9MC6uYC2OcCC9sGtgfECJvCAt7EAt/EAufLAvLQAojSAvzlAujnAgA=,AAECAQcIS/wEkQbRwwLPxwKOzgKgzgKf0wILkAOiBNQE/wf7DIKtApvCAsbDAt/EAszNAs/nAgA=,AAECAf0ECMUE7Af7DKG3AsHBAqDOApvTAqPrAgtNwAHJA6O2AsrDAt/EApbHAtvTAtXhAtfhApbkAgA=
chrF#1837,"### ROGUE # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwSRvALKwwLKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### HUNTER # Class: Hunter # Format: Standard # Year of the Mammoth # # 2x (1) Alleycat # 2x (1) Candleshot # 2x (1) Dire Mole # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (2) Crackling Razormaw # 1x (2) Golakka Crawler # 2x (3) Animal Companion # 2x (3) Eaglehorn Bow # 2x (3) Kill Command # 2x (3) Southsea Captain # 1x (3) Unleash the Hounds # 2x (4) Houndmaster # 1x (4) Spellbreaker # 2x (5) Bittertide Hydra # 1x (5) Leeroy Jenkins # 1x (5) Tundra Rhino # 2x (7) Corridor Creeper #  AAECAR8GrwS7BfIF2wmRvALkwgIMqAK1A6gF1AXrB/4M6rsCr8ICjsMC+9MC4eMCi+UCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### WARLOCK # Class: Warlock # Format: Standard # Year of the Mammoth # # 1x (1) Fire Fly # 2x (1) Flame Imp # 2x (1) Glacial Shard # 2x (1) Kobold Librarian # 2x (1) Malchezaar's Imp # 1x (1) Patches the Pirate # 2x (1) Soulfire # 2x (1) Voidwalker # 1x (2) Prince Keleseth # 2x (3) Darkshire Councilman # 2x (3) Southsea Captain # 2x (4) Saronite Chain Gang # 2x (5) Despicable Dreadlord # 2x (5) Doomguard # 2x (7) Bonemare # 2x (7) Corridor Creeper # 1x (10) Bloodreaver Gul'dan #  AAECAf0GBJG8AuvCApfTApziAg0w9wSoBc4Hwgi0rAK8tgKXwQKbywL3zQKmzgLy0AL70wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### MAGE # Class: Mage # Format: Standard # Year of the Mammoth # # 1x (1) Kabal Lackey # 2x (1) Mana Wyrm # 2x (2) Arcanologist # 2x (2) Frostbolt # 2x (2) Medivh's Valet # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 1x (3) Arcane Intellect # 2x (3) Counterspell # 2x (3) Explosive Runes # 1x (3) Ice Block # 2x (3) Kirin Tor Mage # 2x (4) Fireball # 1x (6) Aluneth # 2x (6) Kabal Crystal Runner # 2x (7) Corridor Creeper # 2x (7) Firelands Portal #  AAECAY0WBMABqwTrugKi0wINcbsClQPmBJYF7AWjtgLXtgKHvQLBwQKYxAKP0wL70wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Ike#1171,AAECAQcGyAOOBdQFkbwCzM0CnOICDBywApEDqAXuBoKtAoKwAoiwApvLAvvTAs/jAtfrAgA=,AAECAaIHBowCsgKvBJG8AsLOApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICm8sCps4C+9MC2+MCAA==,AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1grXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLYwQLZwQLKwwK+yALwzwLo0AKQ0wIAAA==,AAECAf0GBK8El9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
BirdPerson#11269,AAECAYO6AgjIA5sFqAi5vwKxzgKA0wLf4wK77wILigHEAe0CywPNA/gHhgmprwKpzQLl0QLb4wIA,AAECAa0GHgmXApwCoQTlBO0FpAf2B40IpQnSCtMK1wryDPsMkrQCgrUCg7sCtbsCursC2LsC6r8C0cEC0sEC2MEC2cEC8M8C6NACkNMCy+YCAAA=,AAECAf0ECIoBxQTsB6G3AojBAqDOApvTAqPrAgvAAckDo7YCwcECysMC38QClscC29MC1eEC1+ECluQCAA==,AAECAf0GBJfTAp3iApfoAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
Stanlley#1248,AAECAQcIgq0CubICh78CysMC08MCoscCz+MC/ecCC0vUBJEG0q4C/rwCm8IC5MICyccCm8sCzM0Cz+cCAA==,AAECAf0GBPIFwgjKwwKX0wINMPcEzgf2CLy2Asm7Ap/CAuTCAvfNAqbOAvHQAvLQAvvTAgA=,AAECAZ8FBvIFkbwCucECuMcClc4Cps4CDKcFqAXUBfUFrwfZB7EI2a4C48sC+NIC+9MC1uUCAA==,AAECAa0GBsUE8gWNCOq/AuTCAqbOAgwI8gyCtQK6uwLwuwLZwQLKwwKZyALKywL70wLL5gLX6wIA
chinoize#2371,AAECAZ8FBK8E8gWRvAK5wQINpwWoBdQF9QWvB9kHsQjZrgK4xwLjywL40gL70wLW5QIA,AAECAf0EBk3AAasEvwijtgKi0wIMcbsClQOWBewF17YC67oCh70CwcECmMQCj9MC+9MCAA==,AAECAa0GHgntAZcCnAKhBOUE7QWKB6QH9gelCdIK0wrXCvIM+wyDuwK1uwK3uwLYuwLwuwLqvwLRwQLSwQLYwQLZwQLKwwLwzwLo0AKQ0wIAAA==,AAECAcn1AgSTBOCsApfTAtvpAg33BLYH4QfECMrDAt7EAufLAvLQAvjQAojSAovhAvzlAujnAgA=
Sequinox#1869,AAECAY0WDMABqwTFBOwH+wyjtgKhtwLBwQKbywKgzgKb0wKj6wIJTYoByQPKwwLfxAKWxwLV4QLX4QKW5AIA,AAECAf0GCNsGzAjgrALJwgLKwwKgzgL40AKX0wILtgebwgLexALfxALnywKuzQLy0AKI0gL85QLq5gLo5wIA,AAECAZ8FDs8G+gaPCfsM4KwC2a4C5q4CucECm8IC5MICysMC3sQCoM4CjtMCCPsB3AP0BfYH38QCiMcC+NIC6uYCAA==,AAECAZ/HAh4JlwKcAqEE5QTtBfYHjQilCdMK8gz7DKGsApK0AoK1AoO7Are7Arq7Ati7AvC7Aui/Auq/AtHBAsnHAsrLAqDOAvDPAujQApDTAsvmAgAA
Aaron#6670,1,2,3,5
NaySyl#1496,AAECAZICCMQGrqsCvq4CobcC4LsClL0CmdMC29MCC0Bf5Ai0uwLLvALPvALdvgKgzQKHzgKY0gKe0gIA,AAECAf0ECooBxQTsB/sMobcCwcECoM4Cm9MC29MCo+sCCk3AAckDo7YCysMC38QClscC1eEC1+ECluQCAA==,AAECAa0GHgn7AZcCnAK0AqEExQTlBO0F9geNCKUJ0wrXCvIM+wyStAKCtQKDuwK1uwK3uwK6uwLYuwLqvwLRwQLZwQLwzwLo0AKQ0wLL5gIAAA==,AAECAf0GBPIFl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA
Doubtless#1489,"### Warlock # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 1x (1) Mortal Coil # 1x (1) Sanguine Reveler # 2x (2) Defile # 1x (2) Tainted Zealot # 1x (3) Prince Taldaram # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Faceless Manipulator # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 2x (12) Mountain Giant #  AAECAf0GBsQIl9MCieICneICl+gC2+kCDJME9wS2B+EH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Priest # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Golakka Crawler # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Gilded Gargoyle # 1x (3) Shadow Word: Death # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Priest of the Feast # 1x (5) Lyra the Sunshard # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC5MICvsgC8M8C6NACkNMCn+sCAAA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Hunter # Class: Hunter # Format: Standard # Year of the Mammoth # # 2x (1) Alleycat # 2x (1) Candleshot # 2x (1) Dire Mole # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (2) Crackling Razormaw # 1x (2) Golakka Crawler # 2x (3) Animal Companion # 2x (3) Eaglehorn Bow # 2x (3) Kill Command # 2x (3) Southsea Captain # 2x (4) Houndmaster # 1x (4) Spellbreaker # 2x (5) Bittertide Hydra # 1x (5) Leeroy Jenkins # 2x (5) Tundra Rhino # 2x (7) Corridor Creeper #  AAECAR8ErwTyBZG8AuTCAg2oArUDqAW7BdQF6wf+DOq7Aq/CAo7DAvvTAuHjAovlAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Druid # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 2x (2) Wild Growth # 1x (2) Wrath # 2x (3) Jade Blossom # 2x (4) Branching Paths # 1x (4) Fandral Staghelm # 2x (4) Ironwood Golem # 2x (4) Oaken Summons # 2x (4) Swipe # 1x (5) Arcane Tyrant # 2x (5) Nourish # 1x (6) Aya Blackpaw # 2x (6) Jade Behemoth # 2x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 1x (8) Medivh, the Guardian # 2x (10) Ultimate Infestation #  AAECAZICBsQGrqsCobcClL0CmdMC29MCDEBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
JetLaw#1901,AAECAc2xAgjJA8UE7AehtwLBwQKgzgKb0wKj6wILTcAB+wyjtgLKwwLfxAKWxwLb0wLV4QLX4QKW5AIA,AAECAa0GHgntAZcCnAKhBOUE7QX2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC8LsC6r8C0cEC0sEC2MEC2cEC5MICvsgC8M8C6NACkNMCAAA=,AAECAcn1AgiKAfIFzAjgrAKgzgL40AKX0wLY5wIL2wa2B8QIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA==,AAECAZICBvIFkbwCws4CmdMCnOIC0OcCDKgFvq4CtrMC68ICysMCm8sCyssCh84Cps4C+9MC+eYC1+sCAA==
Findan#2596,AAECAR8ErwS7BdsJkbwCDagCtQOoBdQF6wf+DOq7Aq/CAuTCAo7DAvvTAuHjAovlAgA=,AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AoHCAuvCApvLAsrLAqbOAvvTAtvjAgA=,AAECAZ8FAtmuArnBAg7FA9sDpwWnCLEI06oC07wCncICscIC5MIC48sC+NIC+9MC1uUCAA==,AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=
